input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
sraX_detected_ARGs.tsv	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	Mutations in the A subunit of DNA gyrase reduce its affinity for fluoroquinolones thereby conferring resistance.	basic	db_v_1	AJF82744.1	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	Mutations in Acinetobacter baumannii parC that result in resistance to fluoroquinolones.	basic	db_v_1	ALJ89624.1	srax	tool_v_1	99.9												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	AcrF	Inner membrane transporter similar to AcrB.	basic	db_v_1	AAC76298.1	srax	tool_v_1	86.4												99.71						Fluoroquinolone		
sraX_detected_ARGs.tsv	BRP(MBL)	A novel bleomycin resistance protein encoded by a metallo-beta-lactamase-associated ble gene. Expression of BRP(MBL) confers resistance to bleomycin and bleomycin-like antibiotics in Enterobacteriaceae and Acinetobacter where it is co-expressed with an MBL and controlled by the same promoter region.	basic	db_v_1	AGH88989.1	srax	tool_v_1	100.0												100.0						Glycopeptide		
sraX_detected_ARGs.tsv	CMY-48	Beta-lactamase. From the Lahey list of CMY beta-lactamases.	basic	db_v_1	ADP02979.1	srax	tool_v_1	100.0												100.0						Cephamycin		
sraX_detected_ARGs.tsv	CRP	Global regulator that represses MdtEF multidrug efflux pump expression.	basic	db_v_1	BAE77933.1	srax	tool_v_1	99.0												93.81						Macrolide		
sraX_detected_ARGs.tsv	CTX-M-15	Beta-lactamase found in the Enterobacteriaceae family	basic	db_v_1	AAL02127.1	srax	tool_v_1	100.0												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	CrpP	A plasmid-encoded ciprofloxacin resistance protein identified from a Pseudomonas aeruginosa plasmid. CrpP confers resistance to ciprofloxacin by antibiotic inactivation through phosphorylation. Described by Chavez-Jacobo et al. 2018.	basic	db_v_1	AEQ93536.1	srax	tool_v_1	93.8												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	Enterobacter_cloacae_acrA	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. cloacae.	basic	db_v_1	ABG77965.1	srax	tool_v_1	87.5												98.99						Fluoroquinolone		
sraX_detected_ARGs.tsv	ErmB	ErmB confers the MLSb phenotype. Similar to ErmC expression of ErmB is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmB.	basic	db_v_1	AAF86219.1	srax	tool_v_1	98.0												98.79						Macrolide		
sraX_detected_ARGs.tsv	Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin	Point mutations in the 3' major domain of the rrsH 16S rRNA gene of Escherichia coli can confer resistance to spectinomycin	basic	db_v_1	U00096	srax	tool_v_1	90.48100000000001												67.38						Mutations on rRNA gene (16S)		
sraX_detected_ARGs.tsv	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin	Point mutation in the 23S rRNA of Escherichia coli shown clinically to confer resistance to clarithromycin a macrolide antibiotic	basic	db_v_1	AE014075.1	srax	tool_v_1	86.662												99.0						Mutations on rRNA gene (23S)		
sraX_detected_ARGs.tsv	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_Enacyloxin_IIa	Sequence variants of Escherichia coli elongation factor Tu that confer resistance to Enacyloxin IIa	basic	db_v_1	AAC76364.1	srax	tool_v_1	99.0												99.49						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	Point mutations to the active importer GlpT which is involved with the uptake of many phosphorylated sugars confer resistance to fosfomycin by reducing import of the drug into the bacteria.	basic	db_v_1	CDJ72593	srax	tool_v_1	94.1												94.47						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_PtsI_with_mutation_conferring_resistance_to_fosfomycin	PtsI (phosphoenolpyruvate-protein phosphotransferase) is involved in cyclic AMP synthesis which regulates glpT expression. As a result mutations to ptsI confer resistance to fosfomycin by affecting the regulation of fosfomycin import.	basic	db_v_1	CDJ72759	srax	tool_v_1	87.1												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_UhpA_with_mutation_conferring_resistance_to_fosfomycin	UhpA is a positive activator of the fosfomycin importer uhpT thus mutations to uhpA confer fosfomycin resistance by reducing uhpT expression. Both knockout and amino acid substitution mutations have been found that confer resistance with the Protein Knockout model describing the large knockout mutations causing loss of function of the gene and the Protein Variant model describing the amino acid substitutions.	basic	db_v_1	CDJ73205	srax	tool_v_1	98.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	Mutations to the active importer UhpT which is involved with the uptake of many phosphorylated sugars confer resistance to fosfomycin by reducing import of the drug into the bacteria.	basic	db_v_1	CDJ73208	srax	tool_v_1	94.9												98.06						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_acrA	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	basic	db_v_1	AAC73565.1	srax	tool_v_1	90.2												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	AcrR is a repressor of the AcrAB-TolC multidrug efflux complex. AcrR mutations result in high level antibiotic resistance. The mutations associated with this model are specific to E. coli.	basic	db_v_1	AAC73566.1	srax	tool_v_1	98.6												100.0						Mutations on protein gene (overexpression)		
sraX_detected_ARGs.tsv	Escherichia_coli_ampC1_beta-lactamase	An ampC-like beta-lactamase identified from Escherichia coli.	basic	db_v_1	CBJ02047.1	srax	tool_v_1	99.1												99.77						Cephalosporin		
sraX_detected_ARGs.tsv	Escherichia_coli_ampC_beta-lactamase	A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.	basic	db_v_1	AAC77110.1	srax	tool_v_1	97.3												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	Escherichia_coli_ampH_beta-lactamase	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	basic	db_v_1	BAJ42218.1	srax	tool_v_1	99.5												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	CyaA (adenylate cyclase) is involved with the synthesis of cyclic AMP which regulates the fosfomycin transporter glpT. As a result mutations to cyaA confer resistance to fosfomycin.	basic	db_v_1	CDJ73082	srax	tool_v_1	92.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_emrE	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	basic	db_v_1	CAA77936.1	srax	tool_v_1	98.2												100.0						Macrolide		
sraX_detected_ARGs.tsv	Escherichia_coli_fabG_mutations_conferring_resistance_to_triclosan	FabG is a 3-oxoacyl-acyl carrier protein reductase involved in lipid metabolism and fatty acid biosynthesis.The bacterial biocide Triclosan blocks the final reduction step in fatty acid elongation inhibiting biosynthesis. Point mutations in fabG can confer resistance to Triclosan.	basic	db_v_1	AAC74177.1	srax	tool_v_1	87.3												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_fabI_mutations_conferring_resistance_to_isoniazid_and_triclosan	FabI is a enoyl-acyl carrier reductase used in lipid metabolism and fatty acid biosynthesis. The bacterial biocide Triclosan blocks the final reduction step in fatty acid elongation inhibiting biosynthesis. Point mutations in fabI can confer resistance to Triclosan and Isoniazid	basic	db_v_1	AAC74370.1	srax	tool_v_1	99.6												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_folP_with_mutation_conferring_resistance_to_sulfonamides	Point mutations in Escherichia coli dihydropteroate synthase folP prevent sulfonamide antibiotics from inhibiting its role in folate synthesis thus conferring sulfonamide resistance.	basic	db_v_1	AAC76209.2	srax	tool_v_1	92.9												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	Point mutation in Escherichia coli resulting in aminocoumarin resistance	basic	db_v_1	BAE77595.1	srax	tool_v_1	88.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	MarR is a repressor of the mar operon marRAB thus regulating the expression of marA the activator of multidrug efflux pump AcrAB.	basic	db_v_1	AAC74603.2	srax	tool_v_1	97.2												100.0						Mutations on protein gene (overexpression)		
sraX_detected_ARGs.tsv	Escherichia_coli_mdfA	Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr CmlA chloramphenicol exporter.	basic	db_v_1	AFH35853.1	srax	tool_v_1	85.6												100.0						Tetracycline		
sraX_detected_ARGs.tsv	Escherichia_coli_murA_with_mutation_conferring_resistance_to_fosfomycin	MurA or UDP-N-acetylglucosamine enolpyruvyl transferase catalyses the initial step in peptidoglycan biosynthesis and is inhibited by fosfomycin. Overexpression of murA through mutations such as Asp369Asn and Leu370Ile confers fosfomycin resistance. Extensive evidence has shown the significance of C115 mutations in conferring fosfomycin resistance since this residue represents a primary binding site for the antibiotic across many species.	basic	db_v_1	AIL15701	srax	tool_v_1	92.1												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_nfsA_mutations_conferring_resistance_to_nitrofurantoin	NfsA encodes the major oxygen-insesitive nitroreductase in E. coli. The first step of resistance to nitrofurazone is mutation of nfsA.	basic	db_v_1	AAC73938.1	srax	tool_v_1	97.5												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_ompF_with_mutation_conferring_resistance_to_beta_lactam_antibiotics	The Escherichia coli ompF (oprF) is a nonspecific porin channel involved in the membrane translocation of small hydrophilic molecules including and especially beta-lactam antibiotics. Mutations in ompF can decrease diffusion of antibiotics across the cellular membrane thereby decreasing overall susceptibility through absence of porin function.	basic	db_v_1	AAC74015.1	srax	tool_v_1	92.5												69.61						Mutations on protein gene		
sraX_detected_ARGs.tsv	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	Point mutations that occurs in Escherichia coli rpoB resulting in resistance to rifampicin	basic	db_v_1	BAB38333.1	srax	tool_v_1	96.3												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	FosA2	An enzyme that confers resistance to fosfomycin in Enterobacter cloacae by breaking the epoxide ring of the molecule. It depends on the cofactors Manganese (II) and Potassium and uses Glutathione (GSH) as the nucleophilic molecule.	basic	db_v_1	ACC85616.1	srax	tool_v_1	95.0												100.0						Fosfomycin		
sraX_detected_ARGs.tsv	FosA6	Plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	basic	db_v_1	AMQ12811.1	srax	tool_v_1	97.8												100.0						Fosfomycin		
sraX_detected_ARGs.tsv	H-NS	Histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	basic	db_v_1	BAB35162.1	srax	tool_v_1	94.0												97.81						Macrolide		
sraX_detected_ARGs.tsv	KPC-3	Beta-lactamase found in Klebsiella pneumoniae	basic	db_v_1	AAL05630.1	srax	tool_v_1	100.0												100.0						Monobactam		
sraX_detected_ARGs.tsv	Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin	A mutant phoP activates pmrHFIJKLM expression responsible for L-aminoarabinose synthesis and polymyxin resistance by way of alteration of negative charge	basic	db_v_1	CDO13981.1	srax	tool_v_1	93.3												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_KpnE	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	basic	db_v_1	BAH63251.1	srax	tool_v_1	99.2												100.0						Macrolide		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_KpnF	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	basic	db_v_1	BAH63252.1	srax	tool_v_1	87.2												100.0						Macrolide		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_KpnG	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	basic	db_v_1	EHL92831.1	srax	tool_v_1	86.9												100.0						Macrolide		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_OmpK37	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	basic	db_v_1	CAA09666.1	srax	tool_v_1	99.5												100.0						Monobactam		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	AcrR is a repressor of the AcrAB-TolC multidrug efflux complex. AcrR mutations result in high level antibiotic resistance.	basic	db_v_1	ABR75897.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Klebsiella_pneumoniae_ramR_mutants	RamR is a repressor that regulates RamA expression. Mutations lead to the upregulation of AcrAB which is positively regulated by RamA.	basic	db_v_1	ABR76005.1	srax	tool_v_1	99.5												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	LpxC	The LpxC gene is widely known to be involved in the biosynthesis of lipid A in Gram-negative bacteria and mutations to this gene may cause resistance to antimicrobial peptides that target the outer membrane	basic	db_v_1	AJF83452.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	MCR-9.1	A mobilized and plasmid-mediated colistin resistance gene and phosphoethanolamine transferase identified from a Salmonella enterica isolate	basic	db_v_1	WP_001572373.1	srax	tool_v_1	100.0												100.0						Peptide		
sraX_detected_ARGs.tsv	MdtK	A multidrug and toxic compound extrusions (MATE) transporter conferring resistance to norfloxacin doxorubicin and acriflavine.	basic	db_v_1	AML99881.1	srax	tool_v_1	88.6												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	MexB	Inner membrane multidrug exporter of the efflux complex MexAB-OprM.	basic	db_v_1	AAA74437.1	srax	tool_v_1	99.9												100.0						Macrolide		
sraX_detected_ARGs.tsv	MexD	Multidrug inner membrane transporter of the MexCD-OprJ complex.	basic	db_v_1	AAB41957.1	srax	tool_v_1	95.4												99.33						Macrolide		
sraX_detected_ARGs.tsv	MexF	Multidrug inner membrane transporter of the MexEF-OprN complex. mexF corresponds to 2 loci in Pseudomonas aeruginosa PAO1 (gene name: mexF mexB) and 4 loci in Pseudomonas aeruginosa LESB58 (gene name: mexD mexB).	basic	db_v_1	AAG05882.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	MexI	Inner membrane transporter of the efflux complex MexGHI-OpmD.	basic	db_v_1	AAG07594.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	MexK	Inner membrane resistance-nodulation-cell division (RND) transporter in the MexJK multidrug efflux protein.	basic	db_v_1	AAG07064.1	srax	tool_v_1	100.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	MexW	RND-type membrane protein of the efflux complex MexVW-OprM.	basic	db_v_1	AAG07763.1	srax	tool_v_1	99.9												100.0						Macrolide		
sraX_detected_ARGs.tsv	MuxB	MuxB is one of the two necessary RND components in the Pseudomonas aeruginosa efflux pump system MuxABC-OpmB.	basic	db_v_1	AAG05915.1	srax	tool_v_1	100.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	MuxC	MuxC is one of the two necessary RND components of the MuxABC-OpmB efflux pumps system in Pseudomonas aeruginosa.	basic	db_v_1	AAG05914	srax	tool_v_1	100.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	NDM-4	Beta-lactamase found in Escherichia coli	basic	db_v_1	AFB82585.1	srax	tool_v_1	100.0												100.0						Carbapenem		
sraX_detected_ARGs.tsv	Neisseria_gonorrhoea_PBP1_conferring_resistance_to_beta_lactam	Point mutation in Neisseria gonorrhoea PBP1 (ponA) decreases affinity between beta-lactam antibiotic molecule and PBP1 thereby conferring resistance to beta-lactam.	basic	db_v_1	AAB52541.1	srax	tool_v_1	97.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Neisseria_gonorrhoea_pilQ_gene_conferring_resistance_to_beta_lactam	PilQ is an important gonococcal outer membrane component member of secretin protein family and involved in Type IV pilus formation.	basic	db_v_1	VEG60537.1	srax	tool_v_1	98.5												98.91						Mutations on protein gene		
sraX_detected_ARGs.tsv	Neisseria_gonorrhoeae_gyrA_conferring_resistance_to_fluoroquinolones	Point mutation in Neisseria gonorrhoeae DNA gyrase subunit A. Decreases affinity between fluoroquinolone antibiotic molecule and gyrA thereby conferring resistance to fluoroquinolone	basic	db_v_1	AAW89357.1	srax	tool_v_1	99.7												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Neisseria_gonorrhoeae_parC_conferring_resistance_to_fluoroquinolone	Point mutations in Neisseria gonorrhoeae parC protein that confer resistance to fluoroquinolone by reducing affinity to antibiotic binding site	basic	db_v_1	AAW89918.1	srax	tool_v_1	99.6												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Neisseria_meningititis_PBP2_conferring_resistance_to_beta_lactam	Point mutation in Neisseria meningititis PBP2 (penA) decreases affinity between beta-lactam antibiotic molecule and PBP2 thereby conferring resistance to beta-lactam.	basic	db_v_1	AAF40852.1	srax	tool_v_1	97.4												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	OXA-1	Beta-lactamase found in E. coli	basic	db_v_1	AFB82783.1	srax	tool_v_1	100.0												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OXA-48	Beta-lactamase found in Klebsiella pneumoniae	basic	db_v_1	AAP70012.1	srax	tool_v_1	100.0												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OXA-488	Assigned by Lahey's list of beta-lactamases no accessions or other information available	basic	db_v_1	TKV86805.1	srax	tool_v_1	99.2												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OXA-66	Beta-lactamase found in A. baumannii	basic	db_v_1	ABK34774.1	srax	tool_v_1	100.0												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OXA-72	Beta-lactamase found in Acinetobacter spp.	basic	db_v_1	ADB28892.1	srax	tool_v_1	100.0												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OXA-9	Beta-lactamase found in Klebsiella pneumoniae.	basic	db_v_1	AAA98406.1	srax	tool_v_1	99.6												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	OpmH	Outer membrane efflux protein required for triclosan-specific efflux pump function.	basic	db_v_1	AAG08359.1	srax	tool_v_1	99.8												100.0						Triclosan		
sraX_detected_ARGs.tsv	PC1_beta-lactamase_(blaZ)	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	basic	db_v_1	ABX30738.1	srax	tool_v_1	96.4												100.0						Penam		
sraX_detected_ARGs.tsv	PDC-8	Extended-spectrum beta-lactamase found in Pseudomonas aeruginosa.	basic	db_v_1	ACQ82813.1	srax	tool_v_1	100.0												100.0						Monobactam		
sraX_detected_ARGs.tsv	PER-1	Beta-lactamase found in Pseudomonas aeruginosa	basic	db_v_1	CAA79968.1	srax	tool_v_1	100.0												100.0						Monobactam		
sraX_detected_ARGs.tsv	PmpM	Multidrug efflux pump belonging to the MATE family of Pseudomonas aeruginosa. PmpM is an H+ drug antiporter and is the first reported case of an H+ coupled efflux pump in the MATE family. PmpM confers resistance to fluoroquinolones fradiomycin benzalkonium chloride chlorhexidine gluconate ethidium bromide tetraphenylphosphonium chloride (TPPCl) and rhodamine 6G.	basic	db_v_1	AAG04750.1	srax	tool_v_1	99.8												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	PmrF	PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	basic	db_v_1	AAC75314.1	srax	tool_v_1	88.5												99.69						Peptide		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_CpxR	CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.	basic	db_v_1	SIP52035.1	srax	tool_v_1	100.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_catB7	CatB7 is a chromosome-encoded variant of the cat gene found in Pseudomonas aeruginosa	basic	db_v_1	NP_249397.1	srax	tool_v_1	99.1												100.0						Phenicol		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	Point mutation in Pseudomonas aeruginosa parC resulting in fluoroquinolone resistance also requiring a gyrA mutation.	basic	db_v_1	BAA37152.1	srax	tool_v_1	99.7												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones	Point mutation of Pseudomonas aeruginosa gyrA resulted in the lowered affinity between fluoroquinolones and gyrA. Thus conferring resistance.	basic	db_v_1	AAG06556.1	srax	tool_v_1	99.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_oprD_with_mutation_conferring_resistance_to_imipenem	OprD is an outer membrane porin which facilitates the uptake of basic amino acids and imipenem in Pseudomonas aeruginosa.	basic	db_v_1	AAG04347.1	srax	tool_v_1	94.4												99.55						Mutations on protein gene		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones	Point mutation in Pseudomonas aeruginosa parE resulting in sensitivity to fluoroquinolones (ciprofloxacin). In combination with a gyrase mutation (gyrA or gyrB) it confers a high level of resistance to ciprofloxacin.	basic	db_v_1	AAG08352.1	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Pseudomonas_aeruginosa_soxR	SoxR is a redox-sensitive transcriptional activator that induces expression of a small regulon that includes the RND efflux pump-encoding operon mexGHI-opmD. SoxR was shown to be activated by pyocyanin.	basic	db_v_1	AAG05661.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	Pseudomonas_mutant_PhoP_conferring_resistance_to_colistin	Mutations in Pseudomonas aeruginosa PhoP of the two-component PhoPQ regulatory system. Presence of mutation confers resistance to colistin.	basic	db_v_1	AAG04568.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Pseudomonas_mutant_PhoQ_conferring_resistance_to_colistin	Mutations in Pseudomonas aeruginosa PhoQ of the two-component PhoPQ regulatory system. Presence of mutation confers resistance to colistin	basic	db_v_1	AAG04569.1	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	QnrB2	Plasmid-mediated quinolone resistance protein found in Citrobacter koseri	basic	db_v_1	ABO93588.1	srax	tool_v_1	99.5												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	QnrS1	Plasmid-mediated quinolone resistance protein found in Shigella flexneri	basic	db_v_1	ABF47469.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	SAT-4	Plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE G4 plasmid gene sequence by Jacob et al 1994.	basic	db_v_1	AAB53445.1	srax	tool_v_1	96.7												97.78						Nucleoside		
sraX_detected_ARGs.tsv	SHV-12	Extended-spectrum beta-lactamase found in Acinetobacter baumannii.	basic	db_v_1	CAI76927.1	srax	tool_v_1	100.0												100.0						Carbapenem		
sraX_detected_ARGs.tsv	SRT-2	SRT-2 isolated from Serratia marcescens is a chromosomal beta-lactamase that confers resistance to cefotaxime	basic	db_v_1	AAS07017.3	srax	tool_v_1	97.6												100.0						Cephalosporin		
sraX_detected_ARGs.tsv	Salmonella_enterica_soxR_with_mutation_conferring_antibiotic_resistance	SoxR is a sensory protein that upregulates soxS expression in the presence of redox-cycling drugs. This stress response leads to the expression many multidrug efflux pumps.	basic	db_v_1	CAD09250.1	srax	tool_v_1	88.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Salmonella_serovars_parE_conferring_resistance_to_fluoroquinolones	Point mutation in Salmonella serovars parE resulting in fluoroquinolones resistance	basic	db_v_1	AAL22055.1	srax	tool_v_1	97.5												99.84						Mutations on protein gene		
sraX_detected_ARGs.tsv	Salmonella_serovars_soxS_with_mutation_conferring_antibiotic_resistance	SoxS is a global regulator that up-regulates the expression of AcrAB efflux genes. It also reduces OmpF expression to decrease cell membrane permeability.	basic	db_v_1	AAL23089.1	srax	tool_v_1	96.3												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Shigella_flexneri_gyrA_conferring_resistance_to_fluoroquinolones	Point mutations in Shigella flexneri gyrA observed to confer resistance to fluoroquinolone antibiotics.	basic	db_v_1	AAN43827.1	srax	tool_v_1	92.4												63.09						Mutations on protein gene		
sraX_detected_ARGs.tsv	Shigella_flexneri_parC_conferring_resistance_to_fluoroquinolones	Point mutation in parC conferring resistance to fluoroquinolone antibiotics in Shigella flexneri	basic	db_v_1	NP_708834.1	srax	tool_v_1	99.9												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	Point mutations in the 23S rRNA subunit of the large ribosomal bacterial subunit in Staphylococcus aureus which confer resistance to linezolid by disrupting antibiotic target binding	basic	db_v_1	NZ_CP009828.1	srax	tool_v_1	100.0												67.22						Mutations on rRNA gene (23S)		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_FosB	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	basic	db_v_1	EHS19134.1	srax	tool_v_1	100.0												100.0						Fosfomycin		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_GlpT_with_mutation_conferring_resistance_to_fosfomycin	Mutations to the active importer GlpT which is involved with the uptake of many phosphorylated sugars confer resistance to fosfomycin by reducing import of the drug into the bacteria.	basic	db_v_1	CAG39357	srax	tool_v_1	99.6												100.0						Mutations on protein gene		
